message_length,word_count,digit_count,uppercase_count,special_char_count,exclamation_count,question_count,url_count,currency_count,spam
156,28,16,33,7,3,0,0,1,1
363,72,0,5,23,0,0,0,0,0
40,7,0,1,6,0,0,0,0,0
47,9,0,2,1,0,0,0,0,0
154,31,0,4,6,0,0,0,0,0
161,27,18,24,10,4,0,0,2,1
144,20,34,16,3,1,0,0,0,1
31,6,0,1,2,0,1,0,0,0
11,2,0,1,4,0,0,0,0,0
44,10,0,1,0,0,0,0,0,0
88,18,2,3,5,0,1,0,0,0
159,23,16,24,15,0,0,1,0,1
47,8,0,3,5,0,0,0,0,0
64,15,3,3,3,0,1,0,0,0
24,3,0,1,0,0,0,0,0,0
95,18,0,2,2,0,0,0,0,0
134,25,0,2,2,0,0,0,0,0
23,6,0,1,1,0,1,0,0,0
32,7,0,2,4,0,0,0,0,0
175,38,0,3,7,1,1,0,0,0
155,26,21,18,8,2,0,0,1,1
38,8,0,1,6,0,0,0,0,0
35,7,0,1,0,0,0,0,0,0
147,32,2,3,3,0,0,0,0,0
159,28,23,5,5,0,0,0,2,1
51,10,0,2,4,0,0,0,0,0
161,29,3,18,7,1,0,0,0,1
107,21,0,5,3,1,0,0,0,0
38,8,0,1,2,0,0,0,0,0
60,11,0,2,4,0,0,0,0,0
160,24,14,23,6,0,0,1,1,1
37,9,0,2,2,0,0,0,0,0
157,29,1,2,2,0,0,0,0,0
185,35,0,7,3,1,0,0,0,0
28,6,0,1,1,0,0,0,0,0
7,1,0,5,2,1,0,0,0,1
157,26,0,15,9,0,0,0,0,0
79,14,0,1,3,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0
113,20,0,5,6,0,0,0,0,0
30,7,0,2,2,1,0,0,0,0
42,9,0,1,1,0,0,0,0,0
41,9,0,2,2,0,0,0,0,0
113,17,0,1,7,0,0,0,0,0
137,22,17,14,7,0,0,1,0,1
382,77,0,7,11,0,0,0,0,0
87,16,0,1,2,0,0,0,0,0
49,10,0,1,3,0,0,0,0,0
26,7,0,1,1,1,0,0,0,0
28,6,0,1,1,0,0,0,0,0
26,6,0,1,1,0,0,0,0,0
49,10,0,1,2,0,0,0,0,0
39,9,0,1,1,0,0,0,0,0
38,7,0,2,2,0,0,0,0,0
31,5,0,1,0,0,0,0,0,0
161,30,1,11,6,5,0,0,0,0
154,29,17,16,7,1,0,0,0,1
161,29,3,18,7,1,0,0,0,1
25,5,0,1,1,0,1,0,0,0
154,32,4,3,8,0,0,0,0,0
22,6,0,1,0,0,0,0,0,0
34,6,0,2,3,1,2,0,0,0
45,8,0,2,3,0,0,0,0,0
70,14,0,1,5,0,0,0,0,0
77,14,0,8,0,0,0,0,0,0
32,8,0,1,0,0,0,0,0,0
50,12,1,1,0,0,0,0,0,0
30,6,0,2,2,0,0,0,0,0
113,23,0,9,4,0,1,0,0,0
588,125,2,53,59,5,1,0,0,0
114,21,0,3,3,0,0,0,0,0
147,29,20,18,4,1,0,0,0,1
114,22,1,4,4,0,0,0,0,0
50,9,0,2,1,0,0,0,0,0
141,24,5,8,18,0,0,0,0,0
158,35,0,1,3,2,1,0,0,0
56,9,0,1,2,0,0,0,0,0
29,6,1,1,2,0,0,0,0,0
39,9,0,3,3,0,0,0,0,0
32,5,0,1,1,0,0,0,0,0
37,9,0,2,1,0,0,0,0,0
158,28,28,27,9,0,0,0,2,1
159,22,4,129,5,0,0,0,0,0
29,7,0,2,2,0,0,0,0,0
48,8,0,1,0,0,0,0,0,0
59,12,0,2,3,0,2,0,0,0
29,6,0,2,1,0,1,0,0,0
24,5,0,2,2,0,0,0,0,0
31,7,0,0,2,0,0,0,0,0
37,9,0,1,3,0,1,0,0,0
193,39,0,12,4,0,0,0,0,0
45,7,0,1,6,0,0,0,0,0
154,37,0,6,8,1,3,0,0,0
3,1,0,1,1,0,0,0,0,0
32,9,0,3,1,0,1,0,0,0
131,23,0,2,9,0,0,0,0,0
52,14,0,2,0,0,0,0,0,0
142,23,0,3,3,0,0,0,0,0
104,20,0,2,0,0,0,0,0,0
43,8,0,3,3,0,0,0,0,0
152,24,20,8,6,0,0,0,0,1
73,17,2,2,5,0,1,0,0,0
104,22,5,1,6,0,0,0,0,0
54,10,0,2,2,0,0,0,0,0
108,18,1,3,6,1,0,0,0,0
77,18,0,2,2,0,0,0,0,0
41,9,0,1,0,0,0,0,0,0
130,14,0,23,20,0,0,0,0,0
42,8,0,2,4,0,1,0,0,0
22,6,0,1,0,0,0,0,0,0
30,8,1,2,3,0,1,0,0,0
38,9,0,2,3,0,0,0,0,0
54,9,0,2,10,0,0,0,0,0
54,11,1,17,4,0,0,0,0,0
66,12,0,1,3,0,0,0,0,0
65,14,0,1,4,1,1,0,0,0
93,17,0,6,6,0,0,0,0,0
132,29,0,2,3,0,1,0,0,0
159,26,30,25,9,4,0,0,1,1
112,21,0,2,2,0,0,0,0,0
161,23,26,29,15,2,0,0,2,1
21,4,0,1,1,0,0,0,0,0
68,13,0,1,1,0,0,0,0,0
119,27,1,2,3,2,0,0,0,0
58,12,0,1,2,0,1,0,0,0
60,11,1,2,3,0,0,0,0,0
54,13,0,1,4,0,0,0,0,0
45,5,0,1,8,0,0,0,0,0
66,15,1,3,5,0,1,0,0,0
67,14,0,1,1,0,0,0,0,0
77,17,0,1,6,1,0,0,0,0
156,26,24,8,4,0,0,0,2,1
76,14,0,2,6,0,0,0,0,0
77,15,0,1,0,0,0,0,0,0
175,34,0,5,5,0,0,0,0,0
157,25,17,5,5,0,0,0,1,1
77,15,0,3,12,0,0,0,0,0
102,20,0,3,3,0,2,0,0,0
39,9,0,2,2,0,0,0,0,0
32,6,0,1,4,0,1,0,0,0
30,5,0,1,0,0,0,0,0,0
108,20,0,2,6,0,0,0,0,0
141,30,0,3,11,0,0,0,0,0
130,28,1,2,8,0,0,0,0,0
58,10,0,1,3,0,0,0,0,0
28,6,0,2,0,0,0,0,0,0
77,14,0,3,3,0,1,0,0,0
161,20,3,4,13,2,1,0,0,0
88,17,0,2,2,0,0,0,0,0
127,25,0,2,4,0,0,0,0,0
110,23,0,3,2,0,0,0,0,0
51,10,0,1,6,0,0,0,0,0
30,7,0,3,2,0,0,0,0,0
25,4,0,1,1,0,1,0,0,0
96,20,1,3,8,0,0,0,0,0
64,13,0,4,4,0,0,0,0,0
23,3,0,1,1,0,0,0,0,0
70,15,0,1,1,0,0,0,0,0
181,31,1,4,9,1,1,0,0,1
160,29,23,29,4,1,1,0,1,1
31,7,0,0,3,0,1,0,0,0
157,25,17,5,5,0,0,0,1,1
113,19,0,3,2,0,0,0,0,0
110,23,1,0,6,0,1,0,0,0
36,9,0,1,1,0,1,0,0,0
28,5,0,1,1,0,1,0,0,0
23,5,0,2,2,0,0,0,0,0
155,30,1,5,13,0,0,0,0,0
54,11,0,1,1,0,0,0,0,0
39,8,0,1,1,0,0,0,0,0
154,35,0,11,8,0,0,0,0,0
36,7,0,1,1,0,0,0,0,0
155,28,8,10,4,1,0,0,0,1
64,17,1,1,1,0,1,0,0,0
36,6,0,1,5,0,0,0,0,0
160,33,23,16,3,0,0,0,0,1
71,18,0,2,4,0,0,0,0,0
51,11,0,2,1,0,0,0,0,0
122,20,15,16,7,0,0,1,1,1
17,3,0,2,4,0,1,0,0,0
33,6,11,17,0,0,0,0,0,1
22,6,0,1,0,0,0,0,0,0
26,6,0,1,1,0,1,0,0,0
144,26,0,1,2,0,0,0,0,0
63,12,1,3,5,0,1,0,0,0
22,5,0,2,1,0,0,0,0,0
89,20,0,3,2,0,1,0,0,0
42,9,0,4,2,1,1,0,0,0
28,5,0,1,4,0,0,0,0,0
135,26,0,7,8,2,2,0,0,0
78,10,7,4,15,0,0,0,2,0
33,6,0,2,2,0,0,0,0,0
27,6,0,2,1,0,1,0,0,0
52,11,0,2,3,0,0,0,0,0
29,5,0,1,0,0,0,0,0,0
33,7,0,1,3,0,0,0,0,0
23,4,0,1,2,1,0,0,0,0
85,18,0,2,2,0,0,0,0,0
101,23,0,3,2,0,0,0,0,0
110,25,1,3,2,0,0,0,0,0
27,5,0,1,0,0,0,0,0,0
159,26,15,12,3,0,1,0,0,1
58,14,2,40,3,0,1,0,0,0
44,11,0,2,0,0,0,0,0,0
26,5,0,0,5,1,0,0,0,0
91,17,1,3,3,0,0,0,0,0
48,8,12,2,2,0,0,0,0,1
125,30,0,94,2,0,0,0,0,0
183,30,22,10,6,0,0,0,0,1
25,5,0,1,3,0,1,0,0,0
69,13,0,3,1,0,0,0,0,0
160,27,24,12,12,4,0,0,0,1
72,15,0,3,4,0,1,0,0,0
48,8,0,1,9,0,1,0,0,0
28,8,0,1,0,0,0,0,0,0
66,13,0,2,6,0,1,0,0,0
127,29,1,26,2,0,0,0,0,0
62,13,0,2,1,0,0,0,0,0
26,4,0,1,2,0,0,0,0,0
147,26,19,16,8,0,0,1,2,1
162,30,23,18,6,0,1,0,2,1
78,14,2,2,3,0,1,0,0,0
150,28,16,18,7,0,0,0,0,1
158,26,18,14,10,2,0,0,1,1
114,15,1,10,9,0,0,0,0,1
23,6,0,1,1,0,0,0,0,0
85,17,0,1,1,0,0,0,0,0
34,5,0,1,2,0,0,0,0,0
41,9,0,2,3,0,0,0,0,0
134,26,0,3,11,0,0,0,0,0
25,6,0,1,2,0,0,0,0,0
30,7,0,1,1,0,0,0,0,0
45,9,0,1,2,0,0,0,0,0
5,1,0,1,3,0,0,0,0,0
23,5,0,2,1,0,1,0,0,0
93,18,0,6,5,0,0,0,0,0
7,2,0,1,1,0,0,0,0,0
24,4,0,1,1,0,0,0,0,0
129,25,0,10,11,0,0,0,0,0
167,27,28,23,23,4,0,0,1,1
45,8,0,2,4,0,0,0,0,0
65,13,0,2,2,0,0,0,0,0
48,8,0,3,5,0,1,0,0,0
18,5,0,1,0,0,0,0,0,0
24,5,0,2,1,0,0,0,0,0
33,7,0,1,0,0,0,0,0,0
25,5,0,2,1,0,1,0,0,0
51,12,0,3,0,0,0,0,0,0
92,15,0,7,2,2,0,0,0,0
69,13,0,5,5,0,0,0,0,0
25,6,0,1,1,0,0,0,0,0
108,20,0,4,3,0,0,0,0,0
51,9,0,1,3,0,0,0,0,0
65,14,0,2,1,0,0,0,0,0
160,24,16,22,6,0,0,0,0,1
141,24,5,8,18,0,0,0,0,0
7,1,0,1,3,0,0,0,0,0
41,11,2,1,2,0,1,0,0,0
67,12,0,1,5,0,0,0,0,0
30,6,0,1,1,0,0,0,0,0
37,4,0,1,0,0,0,0,0,0
47,10,0,1,2,0,0,0,0,0
36,9,0,1,0,0,0,0,0,0
119,24,12,5,4,0,0,0,1,1
29,6,0,2,2,0,1,0,0,0
82,13,11,5,1,0,0,0,0,1
36,7,0,1,6,0,1,0,0,0
281,62,0,16,15,4,3,0,0,0
27,4,0,1,3,0,0,0,0,0
52,9,0,2,1,0,0,0,0,0
66,12,0,1,1,0,0,0,0,0
149,28,18,11,3,0,0,0,0,1
121,24,0,4,5,0,0,0,0,0
56,12,0,3,4,0,0,0,0,0
92,19,1,3,3,0,1,0,0,0
162,30,8,23,5,1,0,0,1,1
66,15,0,1,0,0,0,0,0,0
43,9,0,1,1,0,0,0,0,0
158,32,21,20,3,0,0,0,0,1
127,24,4,3,6,1,0,0,0,0
43,11,1,1,1,0,0,0,0,0
446,96,4,14,21,0,1,0,0,0
101,24,0,5,3,0,2,0,0,0
88,15,0,3,5,0,0,0,0,0
103,20,1,3,6,0,1,0,0,0
158,28,17,21,5,1,0,0,1,1
24,5,0,1,3,0,0,0,0,0
95,20,3,47,4,4,0,0,0,0
74,18,1,2,3,0,0,0,0,0
109,22,8,12,5,2,0,0,0,1
158,28,0,4,10,0,0,1,0,0
482,98,0,8,15,0,0,0,1,0
53,14,1,1,2,0,0,0,0,0
119,27,0,7,8,0,0,0,0,0
31,6,0,1,0,0,0,0,0,0
22,4,0,1,1,1,0,0,0,0
22,4,0,2,2,0,0,0,0,0
161,27,17,7,3,1,0,0,0,1
38,4,0,1,5,0,1,0,0,0
22,4,0,1,1,0,0,0,0,0
89,13,0,12,5,0,0,0,0,0
66,13,0,3,7,0,1,0,0,0
191,37,0,3,7,0,0,0,0,0
27,7,0,20,1,0,1,0,0,0
67,14,0,2,3,0,0,0,0,0
103,20,0,3,5,1,0,0,0,0
96,21,0,2,10,0,0,0,0,0
38,9,0,3,8,0,0,0,0,0
40,7,0,1,4,0,0,0,0,0
25,5,0,1,3,0,1,0,0,0
24,5,0,19,1,0,1,0,0,0
26,5,0,3,7,0,1,0,0,0
39,9,0,6,3,1,1,0,0,0
152,33,2,12,7,2,0,0,0,1
54,11,0,3,9,0,0,0,0,0
73,13,0,2,1,0,0,0,0,0
80,19,2,2,1,0,0,0,0,0
21,3,0,2,4,0,0,0,0,0
148,29,2,21,13,5,0,0,0,0
444,71,11,44,42,0,1,0,0,0
41,9,0,1,0,0,0,0,0,0
99,22,0,5,5,1,0,0,0,0
34,7,1,4,9,0,0,0,0,0
27,6,0,2,1,0,0,0,0,0
158,28,16,20,13,1,0,0,0,1
116,23,0,4,4,0,0,0,0,0
24,6,0,1,1,0,0,0,0,0
75,13,0,2,6,0,0,0,0,0
47,11,0,3,2,0,1,0,0,0
80,18,0,3,9,0,0,0,0,0
115,11,0,8,7,0,0,0,0,0
152,22,18,18,3,0,0,1,0,1
52,9,0,2,6,0,0,0,0,0
83,18,1,4,8,0,0,0,0,0
41,9,0,2,1,0,0,0,0,0
22,5,0,1,3,0,0,0,0,0
46,10,0,1,3,0,0,0,0,0
57,12,0,5,10,6,0,0,0,0
158,27,23,10,7,2,0,0,1,1
45,10,0,1,5,0,0,0,0,0
67,13,0,2,4,0,0,0,0,0
152,30,2,20,7,0,1,1,0,1
26,5,0,1,0,0,0,0,0,0
100,18,0,6,6,0,0,0,0,0
53,10,0,3,7,0,0,0,0,0
629,109,1,25,52,0,0,0,0,0
235,46,1,9,9,0,0,0,0,0
26,7,0,2,3,0,0,0,0,0
114,24,1,1,0,0,0,0,0,0
122,18,23,11,12,0,0,1,1,1
44,11,1,2,4,0,0,0,0,0
78,15,4,2,4,0,0,0,0,0
51,11,0,2,3,0,0,0,0,0
81,17,0,3,2,1,0,0,0,0
28,6,0,1,0,0,0,0,0,0
85,13,0,0,6,0,0,0,0,0
46,10,0,2,3,2,0,0,0,0
183,35,0,3,7,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
109,24,0,7,9,0,0,0,0,0
28,7,0,1,7,0,1,0,0,0
25,5,0,1,1,0,1,0,0,0
23,4,0,1,3,0,0,0,0,0
74,14,0,1,4,0,0,0,0,0
50,11,0,3,4,0,1,0,0,0
28,5,0,2,2,0,0,0,0,0
44,11,2,2,2,0,1,0,0,0
88,18,0,3,4,0,1,0,0,0
25,5,0,2,2,0,0,0,0,0
29,5,0,1,4,0,1,0,0,0
39,9,0,3,3,0,0,0,0,0
46,9,0,2,2,0,0,0,0,0
64,13,0,0,3,0,0,0,0,0
15,2,0,1,3,0,0,0,0,0
126,20,0,2,8,0,0,0,0,0
105,22,0,4,16,0,2,0,0,0
49,10,0,1,3,0,0,0,0,0
30,7,0,1,3,0,0,0,0,0
23,4,0,1,4,0,0,0,0,0
84,16,0,1,2,0,1,0,0,0
67,14,0,2,3,0,0,0,0,0
14,5,0,1,1,0,0,0,0,0
68,14,3,3,9,0,0,0,0,0
37,7,0,0,2,0,0,0,0,0
161,27,18,24,10,4,0,0,2,1
26,6,0,2,1,0,1,0,0,0
84,15,0,2,8,1,0,0,0,0
29,8,0,1,0,0,0,0,0,0
22,7,0,0,0,0,0,0,0,0
201,39,0,5,9,0,0,0,0,0
137,31,0,3,4,0,1,0,0,0
116,22,4,15,2,0,0,0,0,1
168,27,26,20,8,1,0,0,1,1
33,5,0,1,7,0,0,0,0,0
101,19,0,3,4,3,0,0,0,0
45,9,0,1,0,0,0,0,0,0
124,28,0,6,3,0,0,0,0,0
84,16,0,2,4,0,0,0,0,0
42,9,0,1,0,0,0,0,0,0
78,18,0,2,3,0,0,0,0,0
70,15,0,2,2,0,0,0,0,0
121,24,1,4,7,0,1,0,0,0
81,16,0,4,7,0,0,0,0,0
42,6,0,2,3,1,0,0,0,0
245,45,0,15,6,0,0,0,0,0
66,12,0,1,0,0,0,0,0,0
139,29,0,3,2,0,1,0,0,0
150,24,24,15,5,2,0,0,1,1
167,19,0,18,16,0,0,0,0,0
51,12,0,2,3,0,0,0,0,0
55,11,1,2,7,0,0,0,0,0
31,6,0,2,4,0,0,0,0,0
36,7,0,1,0,0,0,0,0,0
28,5,0,1,4,0,0,0,0,0
306,62,0,11,15,1,12,0,0,0
202,40,0,3,2,0,0,0,0,0
160,34,0,4,10,1,0,0,0,0
36,6,0,1,3,0,1,0,0,0
20,4,0,1,1,0,1,0,0,0
6,1,0,1,3,0,0,0,0,0
5,1,0,1,3,0,0,0,0,0
150,32,5,6,10,0,3,0,0,0
74,13,0,3,7,0,0,0,0,0
19,4,0,2,2,0,1,0,0,0
153,31,1,3,7,0,1,0,0,0
158,32,17,21,5,0,0,0,0,1
45,8,0,8,5,0,0,0,0,0
54,11,0,2,2,1,0,0,0,0
22,4,0,1,4,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
67,13,0,10,4,0,0,0,0,0
42,11,0,3,3,0,1,0,0,0
179,33,0,4,4,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
82,20,1,5,6,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
100,18,10,13,6,0,0,1,1,1
163,29,0,47,15,0,1,0,0,0
46,10,2,1,1,0,1,0,0,0
158,35,0,6,7,1,0,0,0,0
32,6,0,0,6,0,0,0,0,0
71,16,0,3,2,0,1,0,0,0
34,7,0,1,1,0,0,0,0,0
104,17,0,2,2,0,0,0,0,0
9,2,0,1,3,0,0,0,0,0
95,20,2,1,4,0,0,0,0,0
29,8,0,2,2,0,0,0,0,0
155,29,0,3,5,0,1,0,0,0
24,6,0,1,0,0,0,0,0,0
41,10,0,1,4,0,0,0,0,0
106,18,1,1,1,0,0,0,0,0
32,4,0,1,3,0,1,0,0,0
112,22,2,2,3,1,0,0,0,0
47,11,0,3,4,0,0,0,0,0
28,6,0,2,1,0,0,0,0,0
30,5,0,1,0,0,0,0,0,0
289,54,4,31,19,0,0,0,0,0
80,17,0,1,0,0,0,0,0,0
70,11,0,1,3,0,0,0,0,0
101,11,15,3,10,0,0,1,0,1
122,24,0,1,2,1,0,0,0,0
59,12,0,2,3,0,0,0,0,0
58,10,0,1,8,0,0,0,0,0
21,5,0,3,3,0,0,0,0,0
27,6,0,2,2,0,0,0,0,0
35,8,0,1,2,0,0,0,0,0
31,7,2,1,4,0,0,0,0,0
156,24,19,34,8,1,1,0,0,1
66,14,0,3,5,0,2,0,0,0
70,15,0,5,1,0,0,0,0,1
65,12,0,1,1,0,0,0,0,0
95,22,1,4,7,0,0,0,0,0
32,6,0,1,1,0,0,0,0,0
23,4,0,1,0,0,0,0,0,0
36,8,1,3,3,0,1,0,0,0
55,8,0,1,8,0,1,0,0,0
140,29,1,4,11,0,0,0,0,0
144,31,0,8,7,0,0,0,0,0
30,8,0,2,1,0,1,0,0,0
28,6,0,1,0,0,0,0,0,0
83,18,0,3,4,0,0,0,0,0
40,6,0,1,1,0,0,0,0,0
32,8,2,1,1,0,0,0,0,0
61,11,0,0,9,1,0,0,0,0
116,24,0,1,1,0,0,0,0,0
160,26,21,6,9,1,0,0,0,1
153,30,3,18,2,1,0,0,0,1
36,7,0,1,1,1,0,0,0,0
36,9,1,1,2,0,0,0,0,0
37,7,0,2,2,0,2,0,0,0
54,10,1,2,2,0,0,0,0,0
46,8,0,2,6,0,0,0,0,0
134,25,17,12,3,0,0,0,1,1
65,11,0,1,3,0,0,0,0,0
131,27,13,36,7,4,0,0,1,1
37,7,1,1,2,0,0,0,0,0
39,10,0,2,1,0,0,0,0,0
44,9,0,1,0,0,0,0,0,0
82,15,0,1,2,0,0,0,0,0
23,6,0,1,1,0,0,0,0,0
155,27,0,1,6,0,0,0,0,0
153,25,11,17,9,2,0,0,0,1
153,32,1,6,6,0,1,0,0,0
44,8,0,1,3,0,0,0,0,0
117,25,0,1,12,0,1,0,1,0
55,12,1,1,3,0,0,0,0,0
126,26,0,1,6,1,0,0,0,0
137,26,8,15,6,1,1,0,1,1
109,25,0,1,11,0,0,0,0,0
65,13,0,2,9,0,0,0,0,0
16,2,0,2,6,0,0,0,0,0
50,11,0,3,3,0,0,0,0,0
46,7,0,1,9,0,0,0,0,0
4,1,0,1,0,0,0,0,0,0
34,7,0,1,0,0,0,0,0,0
95,18,4,1,3,1,1,0,0,0
57,13,0,1,0,0,0,0,0,0
132,28,2,98,5,1,0,0,0,0
56,15,1,39,2,0,0,0,0,0
62,12,0,2,7,2,0,0,0,0
25,6,0,1,1,0,1,0,0,0
38,6,0,1,2,0,0,0,0,0
46,7,0,1,9,0,0,0,0,0
156,28,15,7,8,0,0,1,2,1
32,6,0,3,6,0,0,0,0,0
49,7,0,1,2,0,0,0,0,0
243,52,0,4,7,0,0,0,0,0
42,8,2,1,7,0,0,0,0,0
41,11,0,1,1,0,0,0,0,0
51,11,0,2,1,0,0,0,0,0
81,11,7,2,11,3,0,0,2,0
173,27,24,9,6,0,0,0,0,1
9,2,0,1,1,0,1,0,0,0
136,28,0,5,6,1,2,0,0,0
9,2,0,1,3,0,0,0,0,0
25,5,1,1,2,0,0,0,0,0
27,5,0,1,7,0,0,0,0,0
107,18,21,19,8,0,0,0,1,1
45,7,0,2,2,0,0,0,0,0
115,21,0,3,3,0,0,0,0,0
65,12,0,3,10,0,1,0,0,0
139,34,1,5,7,2,1,0,0,0
28,6,0,2,2,1,0,0,0,0
154,26,31,30,9,4,0,0,1,1
30,7,0,15,1,0,0,0,0,0
53,11,0,3,3,0,0,0,0,0
59,12,0,1,2,0,0,0,0,0
44,7,0,1,2,0,0,0,0,0
26,6,0,1,1,1,0,0,0,0
85,18,0,3,2,0,0,0,0,0
23,5,0,1,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0
47,7,1,1,3,0,0,0,0,0
147,25,18,25,7,2,0,0,1,1
49,11,0,3,3,1,0,0,0,0
126,25,0,17,5,1,0,0,0,0
32,7,0,1,1,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
107,18,0,2,5,0,0,0,0,0
46,7,0,2,9,2,0,0,0,0
96,19,0,3,10,0,0,0,0,0
157,31,0,2,3,0,0,0,0,0
50,10,0,1,1,0,1,0,0,0
63,12,0,1,3,0,0,0,0,0
29,6,0,1,1,0,0,0,0,0
87,16,0,1,7,0,0,0,0,0
27,4,0,1,3,0,0,0,0,0
33,8,0,2,2,2,0,0,0,0
33,6,0,2,2,0,1,0,0,0
27,4,0,1,6,0,0,0,0,0
26,5,0,1,3,0,1,0,0,0
5,1,0,1,3,0,0,0,0,0
33,6,0,1,1,0,1,0,0,0
34,8,0,1,1,0,1,0,0,0
130,29,0,2,3,0,2,0,0,1
165,32,23,18,6,1,0,1,0,1
29,6,0,1,0,0,0,0,0,0
30,8,0,1,1,0,1,0,0,0
140,27,0,3,11,1,1,0,0,0
34,6,0,2,6,0,0,0,0,0
163,28,11,15,10,1,2,0,1,1
130,25,11,0,0,0,0,0,0,1
117,21,0,4,6,0,0,0,0,0
45,8,0,2,8,0,0,0,0,0
27,4,0,1,3,0,0,0,0,0
153,30,0,8,10,0,5,0,0,0
41,10,1,2,2,1,0,0,0,0
136,30,0,6,22,11,1,0,0,0
56,12,0,1,3,1,0,0,0,0
64,13,0,2,2,0,0,0,0,0
50,11,1,1,0,0,0,0,0,0
136,20,3,14,14,0,0,0,0,1
444,71,11,44,42,0,1,0,0,0
27,6,0,1,4,0,0,0,0,0
106,27,0,3,6,0,0,0,0,0
66,12,0,4,6,0,0,0,0,0
53,9,1,2,7,0,0,0,0,0
158,28,18,24,6,1,0,0,1,1
88,16,0,1,11,0,0,0,0,0
4,1,0,1,0,0,0,0,0,0
54,11,0,2,2,0,0,0,0,0
56,12,0,1,8,0,0,0,0,0
152,28,23,24,7,0,0,1,0,1
27,7,3,1,1,0,1,0,0,0
158,29,24,24,5,1,0,0,0,1
95,21,0,2,4,0,1,0,0,0
95,22,0,6,11,1,1,0,0,0
52,12,0,1,1,0,0,0,0,0
80,16,1,2,7,0,0,0,0,0
62,12,0,1,1,0,1,0,0,0
25,5,7,13,1,0,0,0,1,1
73,15,0,2,1,0,0,0,0,0
165,38,2,22,13,1,0,0,0,0
169,34,0,4,9,2,0,0,0,0
57,11,0,1,2,0,1,0,0,0
56,11,1,2,4,0,0,0,0,0
156,29,7,16,6,1,1,0,0,1
113,26,0,1,1,0,0,0,0,0
50,10,0,2,2,0,0,0,0,0
160,29,14,35,5,2,0,0,0,1
23,5,0,4,2,0,0,0,0,0
24,6,0,1,1,0,0,0,0,0
118,16,20,2,5,0,0,0,0,1
179,34,0,3,11,1,0,0,0,0
101,23,0,2,1,0,1,0,0,0
54,10,0,2,7,0,0,0,0,0
96,19,0,3,5,0,1,0,0,0
59,11,0,2,8,1,0,0,0,0
166,22,0,4,14,0,1,0,0,0
14,2,0,2,4,0,0,0,0,0
135,25,11,14,3,1,0,0,0,1
46,11,0,2,2,0,1,0,0,0
9,2,0,1,3,0,0,0,0,0
46,6,0,1,4,0,0,0,0,0
84,16,0,1,2,1,0,0,0,0
71,14,0,3,4,0,0,0,0,0
20,4,0,3,6,0,0,0,0,0
44,8,0,2,2,0,0,0,0,0
46,11,0,1,0,0,0,0,0,0
35,7,0,2,1,0,0,0,0,0
154,24,25,14,11,0,0,0,1,1
166,27,23,21,7,1,0,0,1,1
28,6,0,2,3,0,1,0,0,0
53,10,0,1,1,0,0,0,0,0
82,17,0,3,5,0,0,0,0,0
26,7,0,2,1,0,1,0,0,0
48,11,0,1,1,0,1,0,0,0
29,6,0,1,1,0,1,0,0,0
41,8,0,2,2,0,1,0,0,0
99,23,0,4,2,0,0,0,0,0
55,12,0,1,6,0,0,0,0,0
22,5,0,1,0,0,0,0,0,0
15,2,0,2,4,0,0,0,0,0
158,28,16,20,13,1,0,0,0,1
119,25,0,2,3,1,0,0,0,0
154,32,0,3,3,0,0,0,0,0
25,5,0,2,5,0,0,0,0,0
29,6,1,2,2,0,1,0,0,0
29,6,0,1,3,0,1,0,0,0
28,5,0,1,2,0,0,0,0,0
89,18,0,1,0,0,0,0,0,0
56,12,0,4,4,0,0,0,0,0
53,14,2,1,1,0,0,0,0,0
37,9,1,2,2,0,2,0,0,0
25,4,0,2,4,0,1,0,0,0
129,26,0,2,2,0,0,0,0,0
69,15,0,4,3,0,0,0,0,0
21,4,0,1,1,0,0,0,0,0
89,18,0,3,3,0,0,0,0,0
37,8,0,1,0,0,0,0,0,0
39,9,1,2,3,0,0,0,0,0
102,20,0,5,14,0,1,0,0,0
42,9,0,1,0,0,0,0,0,0
63,15,0,2,3,0,0,0,0,0
50,10,0,3,3,0,0,0,0,0
163,29,0,47,15,0,1,0,0,0
200,39,0,4,5,1,0,0,0,0
40,7,0,0,0,0,0,0,0,0
155,27,12,18,2,1,0,0,0,1
38,7,0,2,2,1,0,0,0,0
26,8,0,1,0,0,0,0,0,0
141,29,2,11,3,0,1,0,0,1
29,6,0,2,1,0,0,0,0,0
16,4,0,1,1,0,1,0,0,0
23,4,0,1,0,0,0,0,0,0
124,27,0,1,1,0,1,0,0,1
46,8,0,1,7,0,0,0,0,0
31,5,0,1,1,0,1,0,0,0
28,6,0,1,0,0,0,0,0,0
118,22,0,4,4,0,0,0,0,0
124,19,23,13,11,0,0,1,1,1
29,6,0,2,3,0,0,0,0,0
63,16,1,3,2,0,0,0,0,0
106,18,0,4,3,0,0,0,0,0
121,26,0,2,3,0,0,0,0,0
44,9,1,1,3,0,0,0,0,0
22,5,0,1,2,0,1,0,0,0
